School,SchoolCode,Grade,Prg,Total,1st Choice,2nd Choice,3rd Choice,4th Choice,5th Choice,6th Choice,7th Choice,8th Choice+
Mission Hs,725,10,MM,1,1,0,0,0,0,0,0,0
Mission Hs,725,11,GEN,9,2,3,4,0,0,0,0,0
Mission Hs,725,11,NEWX,2,1,0,0,0,1,0,0,0
Mission Hs,725,12,GEN,3,1,1,1,0,0,0,0,0
Mission Hs,725,13,CA,14,7,5,0,2,0,0,0,0
Mission Hs,725,TOTAL,ALL,1012,188,187,173,136,134,66,66,62
O'Connell Hs,651,09,GEN,281,37,42,34,23,26,21,22,76
O'Connell Hs,651,09,IMMS,16,0,1,1,3,3,0,4,4
O'Connell Hs,651,09,MM,8,1,1,2,3,0,0,0,1
O'Connell Hs,651,09,MS,1,0,1,0,0,0,0,0,0
O'Connell Hs,651,10,GEN,4,0,1,1,0,1,0,1,0
O'Connell Hs,651,13,CA,4,0,1,2,0,0,0,0,1
O'Connell Hs,651,TOTAL,ALL,314,38,47,40,29,30,21,27,82
S F International Hs,621,09,GEN,77,2,4,13,13,7,5,8,25
S F International Hs,621,09,NEWS,2,0,2,0,0,0,0,0,0
S F International Hs,621,09,NEWX,13,2,2,2,4,1,1,1,0
S F International Hs,621,10,GEN,2,1,0,1,0,0,0,0,0
S F International Hs,621,11,GEN,1,1,0,0,0,0,0,0,0
S F International Hs,621,12,GEN,1,1,0,0,0,0,0,0,0
S F International Hs,621,TOTAL,ALL,96,7,8,16,17,8,6,9,25
Wallenberg Hs,785,09,GEN,1244,114,205,282,273,183,82,61,44
Wallenberg Hs,785,09,MM,8,3,2,0,1,1,0,0,1
Wallenberg Hs,785,10,GEN,12,1,4,2,4,1,0,0,0
Wallenberg Hs,785,11,GEN,11,0,8,0,2,1,0,0,0
Wallenberg Hs,785,12,GEN,1,1,0,0,0,0,0,0,0
Wallenberg Hs,785,13,CA,19,9,5,4,0,0,1,0,0
Wallenberg Hs,785,TOTAL,ALL,1295,128,224,288,280,186,83,61,45
Washington Hs,571,09,GEN,2561,377,759,787,394,149,56,21,18
Washington Hs,571,09,ED,3,2,1,0,0,0,0,0,0
Washington Hs,571,09,MM,11,2,2,4,0,1,0,1,1
Washington Hs,571,09,MS,12,6,1,3,1,1,0,0,0
Washington Hs,571,09,NEWX,32,6,8,9,3,5,1,0,0
Washington Hs,571,10,GEN,41,16,13,8,4,0,0,0,0
Washington Hs,571,10,NEWX,5,1,2,1,1,0,0,0,0
Washington Hs,571,11,GEN,21,10,7,3,1,0,0,0,0
Washington Hs,571,11,NEWX,1,1,0,0,0,0,0,0,0
Washington Hs,571,12,GEN,2,0,2,0,0,0,0,0,0
Washington Hs,571,TOTAL,ALL,2689,421,795,815,404,156,57,22,19
Aptos Ms,431,06,GEN,1042,366,288,178,108,50,19,16,17
Aptos Ms,431,06,IMMM,70,54,6,7,1,2,0,0,0
Aptos Ms,431,06,MM,18,6,5,6,1,0,0,0,0
Aptos Ms,431,06,SA,2,1,0,1,0,0,0,0,0
Aptos Ms,431,07,GEN,47,17,11,8,4,4,1,0,2
Aptos Ms,431,07,IMMM,2,2,0,0,0,0,0,0,0
Aptos Ms,431,08,GEN,14,6,2,3,1,1,1,0,0
Aptos Ms,431,08,IMMM,1,1,0,0,0,0,0,0,0
Aptos Ms,431,TOTAL,ALL,1196,453,312,203,115,57,21,16,19
Brown Jr Ms,858,06,GEN,147,57,35,27,8,10,1,2,7
Brown Jr Ms,858,07,GEN,2,1,0,0,0,0,0,0,1
Brown Jr Ms,858,TOTAL,ALL,149,58,35,27,8,10,1,2,8
Buena Vista/Mann K-8,618,K,IMMS,601,117,72,58,30,26,18,17,263
Buena Vista/Mann K-8,618,K,MM,6,4,1,1,0,0,0,0,0
Buena Vista/Mann K-8,618,01,IMMS,21,7,2,0,2,1,1,1,7
Buena Vista/Mann K-8,618,02,IMMS,9,5,0,1,0,3,0,0,0
Buena Vista/Mann K-8,618,03,IMMS,15,11,2,0,1,0,0,1,0
Buena Vista/Mann K-8,618,04,IMMS,7,4,1,2,0,0,0,0,0
Buena Vista/Mann K-8,618,05,IMMS,12,8,1,1,1,1,0,0,0
Buena Vista/Mann K-8,618,05,MM,1,1,0,0,0,0,0,0,0
Buena Vista/Mann K-8,618,06,IMMS,123,47,28,32,8,5,1,1,1
Buena Vista/Mann K-8,618,07,IMMS,3,2,0,1,0,0,0,0,0
Buena Vista/Mann K-8,618,TOTAL,ALL,798,206,107,96,42,36,20,20,271
Carmichael K-8,449,K,GEN,183,26,9,5,4,1,3,1,134
Carmichael K-8,449,K,FIL,34,9,2,0,0,0,0,0,23
Carmichael K-8,449,01,GEN,11,6,0,0,0,0,0,0,5
Carmichael K-8,449,01,FIL,1,0,0,0,0,0,0,0,1
Carmichael K-8,449,02,GEN,1,0,1,0,0,0,0,0,0
Carmichael K-8,449,03,GEN,4,1,0,1,0,0,0,0,2
Carmichael K-8,449,04,GEN,4,3,0,1,0,0,0,0,0
Carmichael K-8,449,05,GEN,3,1,0,0,0,1,0,0,1
Carmichael K-8,449,06,GEN,43,18,7,6,2,5,0,1,4
Carmichael K-8,449,07,GEN,1,1,0,0,0,0,0,0,0
Carmichael K-8,449,TOTAL,ALL,285,65,19,13,6,7,3,2,170
Denman Ms,632,06,GEN,519,269,86,57,52,15,17,10,13
Denman Ms,632,06,ED,3,1,1,1,0,0,0,0,0
Denman Ms,632,06,MM,9,5,0,1,2,1,0,0,0
Denman Ms,632,06,MS,2,2,0,0,0,0,0,0,0
Denman Ms,632,07,GEN,16,5,3,1,1,1,2,1,2
Denman Ms,632,07,MM,1,0,0,0,1,0,0,0,0
Denman Ms,632,07,MS,1,1,0,0,0,0,0,0,0
Denman Ms,632,08,GEN,5,2,0,1,1,0,0,1,0
Denman Ms,632,TOTAL,ALL,556,285,90,61,57,17,19,12,15
Everett Ms,529,06,GEN,427,145,76,73,52,38,9,11,23
Everett Ms,529,06,AF,2,0,0,2,0,0,0,0,0
Everett Ms,529,06,IMMS,169,70,54,30,11,3,1,0,0
Everett Ms,529,06,MM,11,3,4,2,2,0,0,0,0
Everett Ms,529,06,MS,4,1,2,1,0,0,0,0,0
Everett Ms,529,06,NEWX,1,0,0,0,0,0,0,0,1
Everett Ms,529,07,GEN,21,8,5,1,2,1,0,2,2
Everett Ms,529,07,IMMS,2,2,0,0,0,0,0,0,0
Everett Ms,529,08,GEN,8,5,0,0,1,0,1,0,1
Everett Ms,529,08,MM,1,1,0,0,0,0,0,0,0
Everett Ms,529,08,NEWX,2,1,1,0,0,0,0,0,0
Everett Ms,529,TOTAL,ALL,648,236,142,109,68,42,11,13,27
Francisco Ms,546,06,GEN,381,150,82,70,35,19,11,6,8
Francisco Ms,546,06,ED,4,2,1,1,0,0,0,0,0
Francisco Ms,546,06,MM,4,1,1,1,1,0,0,0,0
Francisco Ms,546,06,NEWX,26,15,4,3,0,2,1,1,0
Francisco Ms,546,06,SA,5,2,2,1,0,0,0,0,0
Francisco Ms,546,07,GEN,18,3,5,2,3,3,2,0,0
Francisco Ms,546,08,GEN,8,3,1,1,2,0,0,0,1
Francisco Ms,546,08,MM,1,0,0,0,1,0,0,0,0
Francisco Ms,546,08,NEWX,1,0,0,0,0,1,0,0,0
Francisco Ms,546,TOTAL,ALL,448,176,96,79,42,25,14,7,9
Giannini Ms,404,06,GEN,1174,522,293,188,77,49,23,12,10
Giannini Ms,404,06,AF,8,6,2,0,0,0,0,0,0
Giannini Ms,404,06,MM,19,11,4,3,1,0,0,0,0
Giannini Ms,404,06,MS,2,2,0,0,0,0,0,0,0
Giannini Ms,404,06,SA,4,2,2,0,0,0,0,0,0
Giannini Ms,404,07,GEN,44,17,10,9,5,3,0,0,0
Giannini Ms,404,07,MM,2,0,2,0,0,0,0,0,0
Giannini Ms,404,08,GEN,19,7,4,6,0,2,0,0,0
Giannini Ms,404,TOTAL,ALL,1272,567,317,206,83,54,23,12,10
Hoover Ms,607,06,GEN,1064,262,346,209,132,52,30,17,16
Hoover Ms,607,06,ED,6,2,3,1,0,0,0,0,0
Hoover Ms,607,06,IMMC,131,64,21,25,9,6,2,2,2
Hoover Ms,607,06,IMMS,104,43,30,19,6,3,3,0,0
Hoover Ms,607,06,MM,18,1,10,5,2,0,0,0,0
Hoover Ms,607,07,GEN,44,12,14,5,7,0,2,2,2
Hoover Ms,607,07,IMMC,1,0,0,1,0,0,0,0,0
Hoover Ms,607,07,IMMS,2,2,0,0,0,0,0,0,0
Hoover Ms,607,08,GEN,20,6,10,3,0,0,0,0,1
Hoover Ms,607,08,IMMS,1,1,0,0,0,0,0,0,0
Hoover Ms,607,08,MM,1,0,0,0,0,1,0,0,0
Hoover Ms,607,08,NEWX,1,1,0,0,0,0,0,0,0
Hoover Ms,607,TOTAL,ALL,1393,394,434,268,156,62,37,21,21
King Jr Ms,710,06,GEN,220,80,56,36,15,13,8,4,8
King Jr Ms,710,06,IMMC,26,10,5,1,4,2,2,1,1
King Jr Ms,710,06,MM,2,1,0,1,0,0,0,0,0
King Jr Ms,710,07,GEN,2,0,1,0,0,0,1,0,0
King Jr Ms,710,08,GEN,1,0,0,0,0,0,0,0,1
King Jr Ms,710,TOTAL,ALL,251,91,62,38,19,15,11,5,10
Lawton K-8,676,K,GEN,1355,144,130,109,96,86,73,67,650
Lawton K-8,676,K,MS,5,3,1,0,0,1,0,0,0
Lawton K-8,676,01,GEN,83,12,12,13,15,7,1,7,16
Lawton K-8,676,02,GEN,27,9,2,4,4,2,1,0,5
Lawton K-8,676,03,GEN,28,8,5,3,4,1,0,2,5
Lawton K-8,676,04,GEN,32,11,12,4,3,1,0,0,1
Lawton K-8,676,05,GEN,28,13,5,4,2,1,1,0,2
Lawton K-8,676,06,GEN,325,26,88,83,46,31,26,11,14
Lawton K-8,676,06,MS,1,0,1,0,0,0,0,0,0
Lawton K-8,676,07,GEN,15,6,2,2,2,2,0,0,1
Lawton K-8,676,08,GEN,4,1,1,1,1,0,0,0,0
Lawton K-8,676,TOTAL,ALL,1903,233,259,223,173,132,102,87,694
Lick Ms,634,06,GEN,364,93,96,61,46,26,19,5,18
Lick Ms,634,06,IMMS,176,91,51,17,10,1,4,1,1
Lick Ms,634,06,MM,11,5,5,1,0,0,0,0,0
Lick Ms,634,06,MS,3,0,1,2,0,0,0,0,0
Lick Ms,634,07,GEN,11,1,1,2,0,3,2,0,2
Lick Ms,634,07,IMMS,1,0,0,1,0,0,0,0,0
Lick Ms,634,07,MM,1,0,0,1,0,0,0,0,0
Lick Ms,634,08,GEN,5,0,2,0,1,0,0,0,2
Lick Ms,634,TOTAL,ALL,572,190,156,85,57,30,25,6,23
Marina Ms,708,06,GEN,525,148,155,89,58,29,16,15,15
Marina Ms,708,06,IMMC,53,18,11,11,5,4,0,1,3
Marina Ms,708,06,MM,6,1,1,1,3,0,0,0,0
Marina Ms,708,06,MS,1,0,0,0,1,0,0,0,0
Marina Ms,708,06,NEWX,14,6,4,2,1,0,1,0,0
Marina Ms,708,07,GEN,28,7,6,3,3,2,4,1,2
Marina Ms,708,08,GEN,7,1,2,3,0,0,0,0,1
Marina Ms,708,08,MM,1,0,0,1,0,0,0,0,0
Marina Ms,708,08,NEWX,1,0,0,0,1,0,0,0,0
Marina Ms,708,TOTAL,ALL,636,181,179,110,72,35,21,17,21
Presidio Ms,778,06,GEN,1116,420,264,206,114,55,19,17,21
Presidio Ms,778,06,DH,2,2,0,0,0,0,0,0,0
Presidio Ms,778,06,ED,7,4,2,1,0,0,0,0,0
Presidio Ms,778,06,JPN,52,30,13,7,1,0,1,0,0
Presidio Ms,778,06,MM,11,5,0,4,2,0,0,0,0
Presidio Ms,778,06,MS,5,5,0,0,0,0,0,0,0
Presidio Ms,778,07,GEN,41,8,10,10,7,5,0,1,0
Presidio Ms,778,07,MM,1,1,0,0,0,0,0,0,0
Presidio Ms,778,08,GEN,14,3,4,0,4,2,1,0,0
Presidio Ms,778,TOTAL,ALL,1249,478,293,228,128,62,21,18,21
Roosevelt Ms,797,06,GEN,842,281,239,147,85,44,24,10,12
Roosevelt Ms,797,06,AF,4,2,2,0,0,0,0,0,0
Roosevelt Ms,797,06,IMMC,95,49,22,11,6,4,2,1,0
Roosevelt Ms,797,06,MM,6,1,3,0,0,1,1,0,0
Roosevelt Ms,797,06,MS,1,0,1,0,0,0,0,0,0
Roosevelt Ms,797,07,GEN,37,10,5,12,6,3,1,0,0
Roosevelt Ms,797,08,GEN,13,2,1,3,3,2,0,2,0
Roosevelt Ms,797,08,MM,1,0,1,0,0,0,0,0,0
Roosevelt Ms,797,TOTAL,ALL,999,345,274,173,100,54,28,13,12
Visitacion Valley Ms,868,06,GEN,92,23,26,18,8,8,1,2,6
Visitacion Valley Ms,868,06,MM,2,0,1,1,0,0,0,0,0
Visitacion Valley Ms,868,06,MS,1,0,1,0,0,0,0,0,0
Visitacion Valley Ms,868,06,NEWX,4,2,0,0,1,0,0,1,0
Visitacion Valley Ms,868,07,GEN,1,0,0,1,0,0,0,0,0
Visitacion Valley Ms,868,07,MM,1,1,0,0,0,0,0,0,0
Visitacion Valley Ms,868,07,MS,1,0,1,0,0,0,0,0,0
Visitacion Valley Ms,868,TOTAL,ALL,102,26,29,20,9,8,1,3,6
Yu K-8,485,K,IMMC,1013,210,99,72,54,48,31,37,462
Yu K-8,485,01,IMMC,66,22,10,3,5,1,4,2,19
Yu K-8,485,02,IMMC,11,8,0,1,1,1,0,0,0
Yu K-8,485,03,IMMC,4,4,0,0,0,0,0,0,0
Yu K-8,485,04,IMMC,7,6,0,0,0,0,0,1,0
Yu K-8,485,05,IMMC,9,8,1,0,0,0,0,0,0
Yu K-8,485,06,IMMC,45,11,13,8,6,5,0,1,1
Yu K-8,485,TOTAL,ALL,1155,269,123,84,66,55,35,41,482
Yu K-8,485,TOTAL,ALL,81420,14547,11733,9448,6734,4820,3433,2807,27898
