School,SchoolCode,Grade,Prg,Total,1st Choice,2nd Choice,3rd Choice,4th Choice,5th Choice,6th Choice,7th Choice,8th Choice+
Brown Ms,858,06,GEN,362,218,48,32,27,9,7,5,16
Brown Ms,858,06,MM,3,0,1,1,0,1,0,0,0
Brown Ms,858,TOTAL,ALL,365,218,49,33,27,10,7,5,16
Buena Vista/Mann K-8,618,K,IMMS,627,135,84,73,41,32,18,21,223
Buena Vista/Mann K-8,618,K,MM,3,2,1,0,0,0,0,0,0
Buena Vista/Mann K-8,618,01,IMMS,30,14,7,3,1,0,1,0,4
Buena Vista/Mann K-8,618,02,IMMS,11,9,1,1,0,0,0,0,0
Buena Vista/Mann K-8,618,03,IMMS,9,7,2,0,0,0,0,0,0
Buena Vista/Mann K-8,618,04,IMMS,16,12,3,0,1,0,0,0,0
Buena Vista/Mann K-8,618,05,IMMS,11,7,3,0,1,0,0,0,0
Buena Vista/Mann K-8,618,06,IMMS,81,33,16,14,10,1,0,2,5
Buena Vista/Mann K-8,618,07,IMMS,1,0,1,0,0,0,0,0,0
Buena Vista/Mann K-8,618,08,IMMS,2,2,0,0,0,0,0,0,0
Buena Vista/Mann K-8,618,TOTAL,ALL,791,221,118,91,54,33,19,23,232
Carmichael K-8,449,K,GEN,171,40,15,11,7,4,3,0,91
Carmichael K-8,449,K,FIL,29,11,1,0,0,1,0,0,16
Carmichael K-8,449,01,GEN,9,4,2,1,0,0,0,0,2
Carmichael K-8,449,02,GEN,3,2,0,0,0,1,0,0,0
Carmichael K-8,449,03,GEN,4,3,0,1,0,0,0,0,0
Carmichael K-8,449,04,GEN,2,0,0,0,0,0,1,1,0
Carmichael K-8,449,05,GEN,4,3,0,1,0,0,0,0,0
Carmichael K-8,449,06,GEN,34,6,7,9,1,4,1,3,3
Carmichael K-8,449,07,GEN,2,1,0,0,0,0,1,0,0
Carmichael K-8,449,08,GEN,2,1,1,0,0,0,0,0,0
Carmichael K-8,449,TOTAL,ALL,260,71,26,23,8,10,6,4,112
Denman Ms,632,06,GEN,473,180,97,77,46,24,19,8,22
Denman Ms,632,06,ED,1,1,0,0,0,0,0,0,0
Denman Ms,632,06,MM,7,3,2,1,1,0,0,0,0
Denman Ms,632,06,MS,2,1,0,0,1,0,0,0,0
Denman Ms,632,07,GEN,21,11,2,2,2,1,1,0,2
Denman Ms,632,08,GEN,6,2,1,1,0,1,0,0,1
Denman Ms,632,TOTAL,ALL,510,198,102,81,50,26,20,8,25
Everett Ms,529,06,GEN,425,124,94,73,58,29,16,9,22
Everett Ms,529,06,IMMS,152,70,38,27,10,3,2,0,2
Everett Ms,529,06,MM,7,2,1,2,0,0,1,0,1
Everett Ms,529,06,MS,5,2,1,2,0,0,0,0,0
Everett Ms,529,06,NEWX,14,6,5,3,0,0,0,0,0
Everett Ms,529,07,GEN,21,7,2,2,3,4,1,0,2
Everett Ms,529,07,NEWX,1,0,1,0,0,0,0,0,0
Everett Ms,529,08,GEN,5,2,1,1,0,1,0,0,0
Everett Ms,529,08,MM,1,1,0,0,0,0,0,0,0
Everett Ms,529,TOTAL,ALL,631,214,143,110,71,37,20,9,27
Francisco Ms,546,06,GEN,384,136,94,56,42,18,13,4,21
Francisco Ms,546,06,MM,8,2,2,1,1,2,0,0,0
Francisco Ms,546,06,NEWX,14,7,2,2,0,2,0,1,0
Francisco Ms,546,06,SA,4,2,1,1,0,0,0,0,0
Francisco Ms,546,07,GEN,15,1,2,2,4,2,2,0,2
Francisco Ms,546,07,MM,1,0,0,0,1,0,0,0,0
Francisco Ms,546,07,NEWX,1,1,0,0,0,0,0,0,0
Francisco Ms,546,08,GEN,4,1,2,1,0,0,0,0,0
Francisco Ms,546,TOTAL,ALL,431,150,103,63,48,24,15,5,23
Giannini Ms,404,06,GEN,1319,573,325,218,97,53,24,12,17
Giannini Ms,404,06,AF,2,1,1,0,0,0,0,0,0
Giannini Ms,404,06,MM,19,12,1,5,1,0,0,0,0
Giannini Ms,404,06,MS,10,7,2,0,0,1,0,0,0
Giannini Ms,404,06,SA,9,5,3,1,0,0,0,0,0
Giannini Ms,404,07,GEN,55,27,8,11,6,1,1,1,0
Giannini Ms,404,08,GEN,21,13,2,3,2,0,0,1,0
Giannini Ms,404,TOTAL,ALL,1435,638,342,238,106,55,25,14,17
Hoover Ms,607,06,GEN,1083,263,349,234,122,66,21,13,15
Hoover Ms,607,06,ED,3,1,2,0,0,0,0,0,0
Hoover Ms,607,06,IMMC,70,38,12,13,4,1,2,0,0
Hoover Ms,607,06,IMMS,112,52,26,16,14,3,0,1,0
Hoover Ms,607,06,MM,10,0,7,2,0,0,1,0,0
Hoover Ms,607,07,GEN,34,10,11,7,0,3,1,1,1
Hoover Ms,607,07,IMMS,1,1,0,0,0,0,0,0,0
Hoover Ms,607,07,MM,1,0,1,0,0,0,0,0,0
Hoover Ms,607,08,GEN,18,3,5,5,1,1,2,1,0
Hoover Ms,607,TOTAL,ALL,1332,368,413,277,141,74,27,16,16
King Jr Ms,710,06,GEN,206,77,57,32,15,11,3,5,6
King Jr Ms,710,06,MM,1,0,0,1,0,0,0,0,0
King Jr Ms,710,06,MS,1,0,0,1,0,0,0,0,0
King Jr Ms,710,07,GEN,8,4,3,0,0,1,0,0,0
King Jr Ms,710,07,MM,1,0,0,0,0,1,0,0,0
King Jr Ms,710,08,GEN,2,1,0,1,0,0,0,0,0
King Jr Ms,710,TOTAL,ALL,219,82,60,35,15,13,3,5,6
Lawton K-8,676,K,GEN,1296,151,123,95,115,76,61,83,592
Lawton K-8,676,K,MS,1,1,0,0,0,0,0,0,0
Lawton K-8,676,01,GEN,44,7,12,7,1,7,2,2,6
Lawton K-8,676,02,GEN,41,12,7,3,4,4,2,1,8
Lawton K-8,676,03,GEN,35,14,4,4,4,1,1,3,4
Lawton K-8,676,04,GEN,26,8,7,4,0,1,1,3,2
Lawton K-8,676,05,GEN,26,11,3,4,3,0,2,0,3
Lawton K-8,676,06,GEN,413,39,106,96,58,40,27,17,30
Lawton K-8,676,06,MM,1,0,1,0,0,0,0,0,0
Lawton K-8,676,07,GEN,19,4,3,4,4,2,1,1,0
Lawton K-8,676,08,GEN,10,6,1,2,0,1,0,0,0
Lawton K-8,676,TOTAL,ALL,1912,253,267,219,189,132,97,110,645
Lick Ms,634,06,GEN,347,70,81,62,42,24,21,18,29
Lick Ms,634,06,IMMS,160,56,45,35,8,6,1,3,6
Lick Ms,634,06,MM,5,1,2,0,2,0,0,0,0
Lick Ms,634,06,MS,1,0,1,0,0,0,0,0,0
Lick Ms,634,07,GEN,18,2,3,2,5,1,1,1,3
Lick Ms,634,07,IMMS,1,1,0,0,0,0,0,0,0
Lick Ms,634,08,GEN,8,2,1,1,3,0,0,0,1
Lick Ms,634,08,IMMS,1,0,0,0,0,0,0,0,1
Lick Ms,634,08,MM,1,0,1,0,0,0,0,0,0
Lick Ms,634,TOTAL,ALL,542,132,134,100,60,31,23,22,40
Marina Ms,708,06,GEN,546,150,128,108,48,38,28,16,30
Marina Ms,708,06,MM,9,2,0,4,2,0,0,1,0
Marina Ms,708,06,NEWX,11,2,1,5,3,0,0,0,0
Marina Ms,708,07,GEN,18,1,4,3,1,2,2,2,3
Marina Ms,708,07,NEWX,1,1,0,0,0,0,0,0,0
Marina Ms,708,08,GEN,10,4,2,1,0,2,0,1,0
Marina Ms,708,TOTAL,ALL,595,160,135,121,54,42,30,20,33
Presidio Ms,778,06,GEN,1281,484,323,233,118,61,25,18,19
Presidio Ms,778,06,DH,4,4,0,0,0,0,0,0,0
Presidio Ms,778,06,ED,3,2,1,0,0,0,0,0,0
Presidio Ms,778,06,JPN,43,20,14,5,3,0,1,0,0
Presidio Ms,778,06,MM,12,5,6,0,1,0,0,0,0
Presidio Ms,778,06,MS,3,1,2,0,0,0,0,0,0
Presidio Ms,778,07,GEN,46,13,17,7,5,2,0,2,0
Presidio Ms,778,07,MM,1,1,0,0,0,0,0,0,0
Presidio Ms,778,08,GEN,16,7,5,1,2,0,0,0,1
Presidio Ms,778,08,MM,1,0,0,1,0,0,0,0,0
Presidio Ms,778,TOTAL,ALL,1410,537,368,247,129,63,26,20,20
Roosevelt Ms,797,06,GEN,899,264,274,144,97,49,37,17,17
Roosevelt Ms,797,06,AF,1,0,1,0,0,0,0,0,0
Roosevelt Ms,797,06,IMMC,73,51,7,9,1,3,0,2,0
Roosevelt Ms,797,06,MM,11,7,2,0,1,0,0,0,1
Roosevelt Ms,797,06,MS,1,0,0,0,1,0,0,0,0
Roosevelt Ms,797,07,GEN,40,12,6,10,5,2,4,0,1
Roosevelt Ms,797,07,IMMC,1,1,0,0,0,0,0,0,0
Roosevelt Ms,797,08,GEN,15,5,2,4,1,1,1,0,1
Roosevelt Ms,797,TOTAL,ALL,1041,340,292,167,106,55,42,19,20
Visitacion Valley Ms,868,06,GEN,125,29,37,33,10,2,3,1,10
Visitacion Valley Ms,868,06,MM,4,3,1,0,0,0,0,0,0
Visitacion Valley Ms,868,06,MS,2,2,0,0,0,0,0,0,0
Visitacion Valley Ms,868,06,NEWX,1,0,0,0,0,1,0,0,0
Visitacion Valley Ms,868,TOTAL,ALL,132,34,38,33,10,3,3,1,10
Yu K-8,485,K,IMMC,1023,220,100,81,53,39,42,44,444
Yu K-8,485,01,IMMC,47,23,7,0,5,4,0,1,7
Yu K-8,485,02,IMMC,12,5,2,1,4,0,0,0,0
Yu K-8,485,03,IMMC,15,9,1,4,0,0,0,0,1
Yu K-8,485,04,IMMC,8,7,0,0,0,0,0,0,1
Yu K-8,485,05,IMMC,7,7,0,0,0,0,0,0,0
Yu K-8,485,06,IMMC,43,9,16,11,2,1,2,2,0
Yu K-8,485,07,IMMC,1,1,0,0,0,0,0,0,0
Yu K-8,485,TOTAL,ALL,1156,281,126,97,64,44,44,47,453
Yu K-8,485,TOTAL,ALL,76252,14490,11779,9448,6628,4662,3376,2753,23116
