School,SchoolCode,Grade,Prg,Total,1st Choice,2nd Choice,3rd Choice,4th Choice,5th Choice,6th Choice,7th Choice,8th Choice+
Wallenberg Hs,785,11,GEN,10,3,3,3,0,0,0,0,1
Wallenberg Hs,785,12,GEN,4,1,2,0,0,0,1,0,0
Wallenberg Hs,785,TOTAL,ALL,890,122,180,241,163,100,40,21,23
Washington Hs,571,09,GEN,2457,503,820,682,286,113,34,13,6
Washington Hs,571,09,iGE,28,14,7,5,2,0,0,0,0
Washington Hs,571,09,NEWX,26,4,9,5,2,4,1,0,1
Washington Hs,571,10,GEN,79,36,27,11,2,2,1,0,0
Washington Hs,571,10,iGE,1,0,1,0,0,0,0,0,0
Washington Hs,571,10,NEWX,7,2,1,1,2,1,0,0,0
Washington Hs,571,11,GEN,26,18,4,4,0,0,0,0,0
Washington Hs,571,11,NEWX,2,2,0,0,0,0,0,0,0
Washington Hs,571,12,GEN,11,5,5,0,1,0,0,0,0
Washington Hs,571,TOTAL,ALL,2637,584,874,708,295,120,36,13,7
Aptos Ms,431,06,GEN,1116,444,286,183,100,57,29,9,8
Aptos Ms,431,06,iGE,37,15,10,6,4,1,1,0,0
Aptos Ms,431,06,IMMM,48,27,7,8,4,2,0,0,0
Aptos Ms,431,07,GEN,40,21,7,6,4,2,0,0,0
Aptos Ms,431,08,GEN,21,11,4,1,3,0,1,0,1
Aptos Ms,431,TOTAL,ALL,1262,518,314,204,115,62,31,9,9
Buena Vista/Mann K-8,618,K,IMMS,510,155,92,68,51,24,20,22,78
Buena Vista/Mann K-8,618,K,iSN,3,1,1,0,1,0,0,0,0
Buena Vista/Mann K-8,618,01,IMMS,30,16,6,2,3,3,0,0,0
Buena Vista/Mann K-8,618,01,iSN,1,1,0,0,0,0,0,0,0
Buena Vista/Mann K-8,618,02,IMMS,9,7,1,1,0,0,0,0,0
Buena Vista/Mann K-8,618,03,IMMS,13,7,4,0,2,0,0,0,0
Buena Vista/Mann K-8,618,04,IMMS,12,8,3,1,0,0,0,0,0
Buena Vista/Mann K-8,618,05,IMMS,6,6,0,0,0,0,0,0,0
Buena Vista/Mann K-8,618,06,GEN,1,0,0,1,0,0,0,0,0
Buena Vista/Mann K-8,618,06,IMMS,80,27,25,16,5,3,2,2,0
Buena Vista/Mann K-8,618,06,iSN,1,0,1,0,0,0,0,0,0
Buena Vista/Mann K-8,618,07,GEN,2,2,0,0,0,0,0,0,0
Buena Vista/Mann K-8,618,TOTAL,ALL,668,230,133,89,62,30,22,24,78
Denman Ms,632,06,GEN,332,98,87,49,37,21,8,11,21
Denman Ms,632,06,iGE,6,2,0,2,0,0,1,0,1
Denman Ms,632,07,GEN,4,2,0,1,1,0,0,0,0
Denman Ms,632,08,GEN,8,3,3,1,0,0,0,0,1
Denman Ms,632,TOTAL,ALL,350,105,90,53,38,21,9,11,23
Everett Ms,529,06,GEN,194,50,50,41,26,9,6,3,9
Everett Ms,529,06,iGE,2,0,0,0,1,0,1,0,0
Everett Ms,529,06,IMMS,52,13,14,10,7,2,1,1,4
Everett Ms,529,07,GEN,4,0,2,1,0,0,0,0,1
Everett Ms,529,07,NEWX,1,1,0,0,0,0,0,0,0
Everett Ms,529,08,GEN,1,0,1,0,0,0,0,0,0
Everett Ms,529,TOTAL,ALL,254,64,67,52,34,11,8,4,14
Francisco Ms,546,06,GEN,246,85,54,39,33,11,8,4,12
Francisco Ms,546,06,iGE,4,1,3,0,0,0,0,0,0
Francisco Ms,546,06,NEWC,17,12,4,1,0,0,0,0,0
Francisco Ms,546,06,NEWX,5,2,2,0,1,0,0,0,0
Francisco Ms,546,07,GEN,1,0,0,0,0,1,0,0,0
Francisco Ms,546,TOTAL,ALL,273,100,63,40,34,12,8,4,12
Giannini Ms,404,06,GEN,1189,528,290,208,87,41,18,9,8
Giannini Ms,404,06,iGE,35,14,9,6,5,1,0,0,0
Giannini Ms,404,07,GEN,65,36,11,11,4,1,2,0,0
Giannini Ms,404,08,GEN,27,12,7,6,1,0,0,0,1
Giannini Ms,404,TOTAL,ALL,1316,590,317,231,97,43,20,9,9
Hoover Ms,607,06,GEN,1007,210,356,244,108,53,16,14,6
Hoover Ms,607,06,iGE,29,7,12,7,2,0,0,0,1
Hoover Ms,607,06,IMMC,62,38,9,8,3,2,2,0,0
Hoover Ms,607,06,IMMS,65,17,13,14,7,6,5,1,2
Hoover Ms,607,07,GEN,44,4,18,12,6,2,1,0,1
Hoover Ms,607,07,IMMC,2,0,1,1,0,0,0,0,0
Hoover Ms,607,08,GEN,19,7,6,4,1,0,0,1,0
Hoover Ms,607,TOTAL,ALL,1228,283,415,290,127,63,24,16,10
King Jr Ms,710,06,GEN,213,109,45,23,18,8,5,1,4
King Jr Ms,710,06,iGE,2,0,0,1,0,1,0,0,0
King Jr Ms,710,08,GEN,5,3,1,0,1,0,0,0,0
King Jr Ms,710,TOTAL,ALL,220,112,46,24,19,9,5,1,4
Lick Ms,634,06,GEN,399,125,109,70,37,33,12,3,10
Lick Ms,634,06,iGE,11,2,3,2,0,2,1,0,1
Lick Ms,634,06,IMMS,150,90,32,18,3,2,4,1,0
Lick Ms,634,07,GEN,17,9,4,1,2,0,1,0,0
Lick Ms,634,07,IMMS,2,2,0,0,0,0,0,0,0
Lick Ms,634,08,GEN,7,3,1,0,0,2,1,0,0
Lick Ms,634,TOTAL,ALL,586,231,149,91,42,39,19,4,11
Marina Ms,708,06,GEN,399,100,109,89,36,26,17,3,19
Marina Ms,708,06,iGE,12,5,1,1,1,3,0,1,0
Marina Ms,708,06,NEWX,9,1,5,1,1,0,0,0,1
Marina Ms,708,07,GEN,11,2,1,2,1,2,0,2,1
Marina Ms,708,07,NEWX,1,1,0,0,0,0,0,0,0
Marina Ms,708,08,GEN,6,2,1,1,2,0,0,0,0
Marina Ms,708,TOTAL,ALL,438,111,117,94,41,31,17,6,21
Presidio Ms,778,06,GEN,1162,480,290,211,93,36,23,18,11
Presidio Ms,778,06,iGE,26,8,4,5,5,3,0,1,0
Presidio Ms,778,06,iJB,2,1,0,0,0,1,0,0,0
Presidio Ms,778,06,JPN,93,43,27,15,3,2,2,0,1
Presidio Ms,778,07,GEN,72,34,19,8,5,3,2,1,0
Presidio Ms,778,08,GEN,29,13,9,6,1,0,0,0,0
Presidio Ms,778,TOTAL,ALL,1384,579,349,245,107,45,27,20,12
Roosevelt Ms,797,06,GEN,826,202,284,149,96,50,20,15,10
Roosevelt Ms,797,06,iGE,22,7,6,3,3,3,0,0,0
Roosevelt Ms,797,07,GEN,51,15,16,6,7,4,3,0,0
Roosevelt Ms,797,08,GEN,20,4,8,3,3,1,0,1,0
Roosevelt Ms,797,TOTAL,ALL,919,228,314,161,109,58,23,16,10
Visitacion Valley Ms,868,06,GEN,103,52,20,14,7,3,4,1,2
Visitacion Valley Ms,868,06,iGE,1,0,0,0,1,0,0,0,0
Visitacion Valley Ms,868,06,NEWX,3,1,0,1,0,0,1,0,0
Visitacion Valley Ms,868,08,GEN,1,0,0,0,0,0,1,0,0
Visitacion Valley Ms,868,TOTAL,ALL,108,53,20,15,8,3,6,1,2
Yu K-8,485,K,iCN,1,1,0,0,0,0,0,0,0
Yu K-8,485,K,IMMC,728,244,115,79,51,49,40,37,113
Yu K-8,485,01,IMMC,55,32,6,6,0,2,2,0,7
Yu K-8,485,02,IMMC,25,19,3,0,1,0,1,1,0
Yu K-8,485,03,IMMC,17,14,0,0,1,0,0,2,0
Yu K-8,485,04,IMMC,5,5,0,0,0,0,0,0,0
Yu K-8,485,05,IMMC,2,2,0,0,0,0,0,0,0
Yu K-8,485,06,iCN,2,0,1,0,0,1,0,0,0
Yu K-8,485,06,IMMC,13,6,4,2,0,0,1,0,0
Yu K-8,485,TOTAL,ALL,848,323,129,87,53,52,44,40,120
Yu K-8,485,TOTAL,ALL,54071,13454,10986,8695,5899,4063,2767,2135,6072
